x,y,z,cluster,body,severity
0.38281304,0.7270148,0.6202782,0.0,,0.0
0.09273499,0.43540698,0.3762874,0.0,,0.0
0.38210124,0.7185433,0.6096324,6.0,,81.25
0.5515884,0.15207458,0.6125018,0.0,,0.0
0.80437523,0.79148614,0.645497,0.0,,0.0
0.5975603,0.35760546,0.053002518,0.0,,0.0
0.8122581,0.05118385,0.22692658,0.0,,0.0
0.614292,0.7604901,0.22598466,0.0,,0.0
0.2519218,0.7330639,0.38405403,0.0,,0.0
0.56039476,0.13000646,0.4698471,0.0,,0.0
0.163768,0.18569459,0.4387522,0.0,,0.0
0.6496867,0.461434,0.64378715,0.0,,0.0
0.6492362,0.41428563,0.05380286,0.0,,0.0
0.5610385,0.13079943,0.4697988,0.0,,0.0
0.6374118,0.6917377,0.2204916,0.0,,0.0
0.6660484,0.38365597,0.025708761,0.0,,0.0
0.8091995,0.75992584,0.6277195,0.0,,0.0
0.7191436,0.3616975,0.36480471,0.0,,0.0
0.641524,0.38209608,0.017315276,0.0,,0.0
0.62422836,0.456458,0.64283967,0.0,,0.0
0.62362593,0.58745295,0.8666807,0.0,,0.0
0.38472682,0.7198232,0.61418647,0.0,,0.0
0.6465065,0.728502,0.23468901,0.0,,0.0
0.58745074,0.7276175,0.23994946,0.0,,0.0
0.21647325,0.75942016,0.4087257,0.0,,0.0
0.6898328,0.36994803,0.34477225,0.0,,0.0
0.7730355,0.3382757,0.43885344,0.0,,0.0
0.8247964,0.30585796,0.36853853,0.0,,0.0
0.079038724,0.43054086,0.34465444,0.0,,0.0
0.6249387,0.45865148,0.6357135,0.0,,0.0
0.7711117,0.07004792,0.22997524,0.0,,0.0
0.78660023,0.057292894,0.22312182,0.0,,0.0
0.40180552,0.32431626,0.5253397,0.0,,0.0
0.67434984,0.22409415,0.80332863,0.0,,0.0
0.7650471,0.34063146,0.4382967,0.0,,0.0
0.85791767,0.2831324,0.32235047,0.0,,0.0
0.8158491,0.77296066,0.6154182,0.0,,0.0
0.81983185,0.7546408,0.6216491,0.0,,0.0
0.54451734,0.16127814,0.6351555,0.0,,0.0
0.6629755,0.47705138,0.6252019,0.0,,0.0
0.4639759,0.3730092,0.85168916,0.0,,0.0
0.6445015,0.74431294,0.2159837,0.0,,0.0
0.7989411,0.32338062,0.44539362,0.0,,0.0
0.8000436,0.059980914,0.21609512,0.0,,0.0
0.5926922,0.22010699,0.51890564,0.0,,0.0
0.54789776,0.15214345,0.62488794,0.0,,0.0
0.7936599,0.32107005,0.4591976,0.0,,0.0
0.7614395,0.7677535,0.6463322,0.0,,0.0
0.81561095,0.7525478,0.63319755,0.0,,0.0
0.3949228,0.7021252,0.606758,0.0,,0.0
0.8034899,0.31729433,0.44907266,0.0,,0.0
0.5818095,0.3470355,0.06494115,0.0,,0.0
0.6500531,0.74057037,0.21364534,0.0,,0.0
0.7503106,0.34541625,0.41049993,0.0,,0.0
0.8284841,0.051298607,0.21738428,0.0,,0.0
0.16300917,0.18493448,0.43799078,0.0,,0.0
0.6021024,0.75239944,0.22143742,0.0,,0.0
0.6101289,0.72041106,0.24567325,0.0,,0.0
0.78770787,0.06749012,0.22516438,0.0,,0.0
0.8477447,0.293187,0.3571646,0.0,,0.0
0.40475976,0.5648632,0.8363872,0.0,,0.0
0.5987183,0.75707525,0.21501724,0.0,,0.0
0.0982661,0.43668714,0.3875442,0.0,,0.0
0.08581443,0.4321702,0.36110666,0.0,,0.0
0.7674889,0.34261662,0.4361514,0.0,,0.0
0.66915774,0.6954906,0.20644544,0.0,,0.0
0.58687824,0.7220717,0.24772307,0.0,,0.0
0.6627446,0.38102895,0.029081114,0.0,,0.0
0.55877984,0.17992558,0.53701466,0.0,,0.0
0.749153,0.7638686,0.64955705,0.0,,0.0
0.098877884,0.43720156,0.3881473,0.0,,0.0
0.6522579,0.72963566,0.23382325,0.0,,0.0
0.08967032,0.4331252,0.36946234,0.0,,0.0
0.6217231,0.7409171,0.24522105,0.0,,0.0
0.6359842,0.71864295,0.2267279,0.0,,0.0
0.6416026,0.38204893,0.017019145,0.0,,0.0
0.42272687,0.3468088,0.53892046,0.0,,0.0
0.7865253,0.770024,0.6344949,0.0,,0.0
0.46505255,0.6772152,0.54575354,1.0,,50.0
0.55485725,0.16307689,0.58296484,0.0,,0.0
0.46044293,0.67633224,0.54465926,1.0,,50.0
0.67076916,0.40829912,0.015261241,0.0,,0.0
0.62481797,0.741455,0.25601926,0.0,,0.0
0.4921875,0.3626656,0.8569716,0.0,,0.0
0.6469983,0.47490397,0.6375673,0.0,,0.0
0.41785535,0.3361233,0.541121,0.0,,0.0
0.5653907,0.15411319,0.47276667,0.0,,0.0
0.7860442,0.80931455,0.62846565,0.0,,0.0
0.8240963,0.047947276,0.20888142,0.0,,0.0
0.81005836,0.052408125,0.21540302,0.0,,0.0
0.6834495,0.36818472,0.35006326,0.0,,0.0
0.62946534,0.4570114,0.6380758,0.0,,0.0
0.6274431,0.7523511,0.24557602,0.0,,0.0
0.65572083,0.717476,0.19917648,0.0,,0.0
0.37890872,0.72128546,0.6095842,5.0,,75.0
0.670892,0.22470422,0.8319802,0.0,,0.0
0.55763584,0.13855322,0.47844037,0.0,,0.0
0.79792684,0.06405099,0.23915593,0.0,,0.0
0.4609982,0.37387633,0.8982109,0.0,,0.0
0.85791093,0.28209078,0.32185325,0.0,,0.0
0.60979295,0.72522444,0.20027016,0.0,,0.0
0.64916164,0.6033542,0.88120604,0.0,,0.0
0.67957306,0.47857004,0.631377,0.0,,0.0
0.6903918,0.36630416,0.34334126,0.0,,0.0
0.6627984,0.4651786,0.6521077,0.0,,0.0
0.57497823,0.18220858,0.49016514,0.0,,0.0
0.094967894,0.4355221,0.3813871,0.0,,0.0
0.58160996,0.35655332,0.062452458,0.0,,0.0
0.5912475,0.21738182,0.5185496,0.0,,0.0
0.587007,0.20125397,0.52163035,0.0,,0.0
0.5852445,0.7312522,0.21670856,0.0,,0.0
0.36525348,0.5185299,0.87792206,0.0,,0.0
0.1967359,0.520794,0.49665463,0.0,,0.0
0.8597551,0.28129387,0.3194057,0.0,,0.0
0.84672946,0.29407236,0.35678264,0.0,,0.0
0.7230694,0.35022193,0.3746833,0.0,,0.0
0.8277654,0.048611347,0.21587934,0.0,,0.0
0.6581617,0.40248436,0.005511822,0.0,,0.0
0.62516135,0.46796674,0.649527,0.0,,0.0
0.56025356,0.14099751,0.49299952,0.0,,0.0
0.55625993,0.1406887,0.48173097,0.0,,0.0
0.5738747,0.72969776,0.24626638,0.0,,0.0
0.59092164,0.7256291,0.2196404,0.0,,0.0
0.81341106,0.7760473,0.6314604,0.0,,0.0
0.60930556,0.7510218,0.2026847,0.0,,0.0
0.37549025,0.5288466,0.86784565,0.0,,0.0
0.39670599,0.7144303,0.62198913,6.0,,81.25
0.4643805,0.6799023,0.54064703,1.0,,50.0
0.8126139,0.7707375,0.6162581,0.0,,0.0
0.5923847,0.21843214,0.5195626,0.0,,0.0
0.09175974,0.43477812,0.37476757,0.0,,0.0
0.4648809,0.3699665,0.9024108,0.0,,0.0
0.6908138,0.369192,0.34955254,0.0,,0.0
0.41614762,0.57759166,0.8255416,0.0,,0.0
0.5811414,0.34862733,0.06476626,0.0,,0.0
0.63500077,0.7426424,0.21533616,0.0,,0.0
0.56330824,0.13618249,0.4741218,0.0,,0.0
0.62530965,0.7431252,0.25510398,0.0,,0.0
0.46549004,0.6756896,0.5519448,1.0,,50.0
0.087600775,0.43267286,0.3656193,0.0,,0.0
0.37977037,0.53399235,0.86286587,0.0,,0.0
0.7472937,0.3426069,0.39836088,0.0,,0.0
0.6523913,0.7278354,0.234793,0.0,,0.0
0.8086687,0.049306937,0.21643926,0.0,,0.0
0.62542,0.45934966,0.633122,0.0,,0.0
0.81441194,0.06498875,0.2378433,0.0,,0.0
0.5875486,0.7225032,0.21629874,0.0,,0.0
0.6397307,0.72709817,0.2206107,0.0,,0.0
0.5928549,0.22116145,0.5136796,0.0,,0.0
0.6486926,0.4140123,0.05547531,0.0,,0.0
0.40128157,0.24888815,0.79496735,0.0,,0.0
0.5418544,0.16970247,0.63661563,0.0,,0.0
0.7662017,0.34435338,0.43878406,0.0,,0.0
0.57293797,0.73961073,0.22975913,0.0,,0.0
0.6484465,0.38763717,0.010763234,0.0,,0.0
0.66429675,0.4208204,0.02712142,0.0,,0.0
0.6567411,0.47491482,0.6167533,0.0,,0.0
0.7883065,0.06683812,0.22164528,0.0,,0.0
0.08103288,0.43093276,0.34841436,0.0,,0.0
0.5562052,0.16519763,0.5746228,0.0,,0.0
0.66662353,0.19306096,0.8244731,0.0,,0.0
0.61074024,0.70186085,0.21431923,0.0,,0.0
0.78275746,0.33861157,0.44023412,0.0,,0.0
0.67051613,0.22389555,0.83064586,0.0,,0.0
0.3970298,0.71303666,0.6197601,0.0,,0.0
0.6600349,0.47633314,0.6068151,0.0,,0.0
0.78736705,0.7864505,0.61882675,0.0,,0.0
0.40919137,0.24895453,0.79808843,0.0,,0.0
0.16662413,0.1885507,0.44161206,0.0,,0.0
0.3952468,0.7151216,0.6204745,0.0,,0.0
0.3782025,0.7265935,0.6153314,5.0,,75.0
0.3902135,0.71055734,0.60937184,6.0,,81.25
0.6802084,0.4704875,0.64719236,0.0,,0.0
0.5823963,0.74819183,0.24526687,0.0,,0.0
0.78593564,0.0745544,0.24283649,0.0,,0.0
0.8175986,0.7444351,0.63011473,0.0,,0.0
0.6388334,0.74239725,0.19207679,0.0,,0.0
0.8525336,0.2503074,0.39198822,0.0,,0.0
0.61479104,0.75236005,0.21145971,0.0,,0.0
0.4269114,0.35169524,0.5335928,0.0,,0.0
0.66943985,0.23180786,0.84160435,0.0,,0.0
0.6041037,0.7575136,0.22759525,0.0,,0.0
0.77422,0.32696998,0.44812468,0.0,,0.0
0.64083135,0.3815047,0.018116152,0.0,,0.0
0.8104145,0.78784126,0.6275857,0.0,,0.0
0.4619703,0.37397885,0.89625585,0.0,,0.0
0.4262648,0.34278503,0.54319984,0.0,,0.0
0.5680597,0.14698082,0.4967017,0.0,,0.0
0.21659999,0.7592901,0.40860006,0.0,,0.0
0.5929065,0.21957795,0.5128292,0.0,,0.0
0.66903317,0.23169029,0.8412942,0.0,,0.0
0.63696605,0.46012607,0.6452411,0.0,,0.0
0.39475965,0.71493906,0.61933345,6.0,,81.25
0.40913004,0.32123852,0.5305184,0.0,,0.0
0.6979551,0.36169234,0.34619898,0.0,,0.0
0.82435846,0.062598504,0.23569353,0.0,,0.0
0.43891102,0.6733837,0.5605498,5.0,,75.0
0.4623936,0.3724013,0.90003985,0.0,,0.0
0.6102583,0.74904096,0.21558022,0.0,,0.0
0.58569825,0.20657052,0.4990226,0.0,,0.0
0.85762906,0.28268737,0.322462,0.0,,0.0
0.77842325,0.79742086,0.622364,0.0,,0.0
0.78289294,0.81302625,0.63523465,0.0,,0.0
0.63513833,0.74569875,0.21301761,0.0,,0.0
0.21560352,0.76026946,0.40957546,0.0,,0.0
0.07545416,0.4305218,0.33800036,0.0,,0.0
0.54405934,0.17237887,0.625389,0.0,,0.0
0.79319733,0.3273553,0.42833897,0.0,,0.0
0.46836522,0.67160493,0.5125682,6.0,,81.25
0.57237154,0.1501379,0.47138336,0.0,,0.0
0.21853389,0.7574904,0.4068256,0.0,,0.0
0.8338726,0.05847101,0.2355301,0.0,,0.0
0.8110955,0.7863044,0.63590634,0.0,,0.0
0.78692573,0.78602105,0.61734366,0.0,,0.0
0.791864,0.056866318,0.22402072,0.0,,0.0
0.43930575,0.67292655,0.56009233,5.0,,75.0
0.65292484,0.47399434,0.6239666,0.0,,0.0
0.4068126,0.33260557,0.52713567,0.0,,0.0
0.37979034,0.718751,0.6084165,5.0,,75.0
0.76071674,0.33879292,0.39992303,0.0,,0.0
0.7565804,0.3420956,0.4096299,0.0,,0.0
0.71718925,0.3534715,0.3729075,0.0,,0.0
0.6492989,0.6033556,0.8811805,0.0,,0.0
0.097756416,0.43649217,0.386768,0.0,,0.0
0.7730016,0.07085204,0.22994718,0.0,,0.0
0.39034694,0.54550326,0.85222757,0.0,,0.0
0.57874674,0.34666994,0.057757176,0.0,,0.0
0.63907623,0.597612,0.8755097,0.0,,0.0
0.7971952,0.056018557,0.21836014,0.0,,0.0
0.62445515,0.45715332,0.64408374,0.0,,0.0
0.8168189,0.777275,0.62466717,0.0,,0.0
0.65906775,0.47109324,0.64649636,0.0,,0.0
0.5929604,0.22068706,0.5179392,0.0,,0.0
0.5821827,0.73351246,0.24308938,0.0,,0.0
0.6214539,0.71441567,0.20299594,0.0,,0.0
0.6255368,0.7237551,0.20512709,0.0,,0.0
0.8079947,0.31961024,0.43147814,0.0,,0.0
0.80295944,0.799386,0.63652724,0.0,,0.0
0.6703198,0.47828913,0.6257784,0.0,,0.0
0.7350679,0.34854755,0.36188167,0.0,,0.0
0.79835814,0.32139015,0.4564792,0.0,,0.0
0.65679795,0.3791573,0.03696818,0.0,,0.0
0.6226892,0.7564401,0.23474145,0.0,,0.0
0.68029845,0.47406578,0.6400485,0.0,,0.0
0.80716306,0.79103595,0.63989395,0.0,,0.0
0.546985,0.16070592,0.6279845,0.0,,0.0
0.5927372,0.21816197,0.5203791,0.0,,0.0
0.79706186,0.07719231,0.23969775,0.0,,0.0
0.37553012,0.72602266,0.6121792,5.0,,75.0
0.65951806,0.41118482,0.019224783,0.0,,0.0
0.79465395,0.056477424,0.22176675,0.0,,0.0
0.6428452,0.74656373,0.238961,0.0,,0.0
0.5903271,0.21404763,0.5256273,0.0,,0.0
0.59061676,0.21240039,0.50282055,0.0,,0.0
0.1847281,0.5169558,0.5088669,0.0,,0.0
0.66309816,0.4678099,0.6391784,0.0,,0.0
0.42939958,0.35629982,0.5360679,0.0,,0.0
0.46879745,0.67136323,0.5118169,0.0,,0.0
0.6480949,0.4131989,0.0565095,0.0,,0.0
0.6095849,0.7528064,0.20752408,0.0,,0.0
0.7478789,0.76314056,0.64998955,0.0,,0.0
0.7077016,0.35372356,0.34719247,0.0,,0.0
0.19726188,0.5207073,0.4961238,0.0,,0.0
0.48379114,0.36955166,0.8649657,0.0,,0.0
0.67823696,0.47807097,0.6319039,0.0,,0.0
0.21633784,0.75956386,0.40887192,0.0,,0.0
0.60151285,0.7469301,0.21261276,0.0,,0.0
0.57778984,0.35315323,0.0663552,0.0,,0.0
0.40518856,0.32358962,0.53834885,0.0,,0.0
0.6503961,0.71045667,0.19691776,0.0,,0.0
0.82674104,0.061620075,0.23621091,0.0,,0.0
0.61981833,0.7437943,0.24539794,0.0,,0.0
0.77658045,0.7982361,0.62615573,0.0,,0.0
0.5932929,0.73870844,0.25374734,0.0,,0.0
0.46366814,0.37111995,0.90138507,0.0,,0.0
0.37989601,0.72704446,0.6172588,6.0,,81.25
0.21517119,0.76069295,0.40999627,0.0,,0.0
0.42687178,0.35290676,0.5363386,0.0,,0.0
0.6356292,0.69508344,0.22276255,0.0,,0.0
0.87394917,0.46110865,0.7941583,0.0,,0.0
0.66982055,0.4224348,0.026883403,0.0,,0.0
0.58179814,0.73278624,0.25209117,5.0,,75.0
0.5789722,0.73773766,0.21603481,0.0,,0.0
0.6610857,0.7019252,0.2011386,0.0,,0.0
0.79238015,0.78346664,0.6199555,0.0,,0.0
0.7688109,0.33757547,0.43644083,0.0,,0.0
0.5870672,0.21582581,0.5232543,0.0,,0.0
0.8555308,0.441966,0.7756262,0.0,,0.0
0.6681085,0.41113698,0.0022733547,0.0,,0.0
0.8035594,0.04945688,0.21623707,0.0,,0.0
0.7636368,0.3434445,0.43777573,0.0,,0.0
0.8000649,0.062187657,0.2406141,0.0,,0.0
0.5658265,0.18481794,0.50966465,0.0,,0.0
0.62304056,0.7519482,0.20216931,0.0,,0.0
0.6579932,0.41334414,0.018769816,0.0,,0.0
0.6052246,0.7205881,0.21120058,0.0,,0.0
0.58159554,0.73929334,0.23217629,0.0,,0.0
0.5818106,0.19693737,0.49221393,0.0,,0.0
0.6285727,0.45891273,0.63338685,0.0,,0.0
0.4643131,0.37291026,0.8518406,0.0,,0.0
0.41166922,0.34051195,0.5241653,0.0,,0.0
0.6289231,0.5923083,0.8710423,0.0,,0.0
0.8253524,0.30543458,0.3705674,0.0,,0.0
0.6421801,0.5992051,0.87718076,0.0,,0.0
0.638473,0.4630604,0.6279322,0.0,,0.0
0.80500597,0.7944232,0.6337882,0.0,,0.0
0.08477063,0.4340225,0.3573728,0.0,,0.0
0.6989482,0.3616628,0.35314417,0.0,,0.0
0.7795327,0.81313264,0.6324594,0.0,,0.0
0.41094398,0.5719234,0.8303937,0.0,,0.0
0.5795249,0.19298892,0.5043011,0.0,,0.0
0.8067677,0.058578677,0.21456501,0.0,,0.0
0.7817117,0.8180076,0.6379435,0.0,,0.0
0.66720706,0.42207736,0.026697215,0.0,,0.0
0.20013139,0.52326083,0.49322933,0.0,,0.0
0.79139453,0.05752088,0.22407411,0.0,,0.0
0.6423098,0.47435895,0.6254212,0.0,,0.0
0.78166133,0.7685031,0.6372847,0.0,,0.0
0.795803,0.7964858,0.6336762,0.0,,0.0
0.436746,0.67417055,0.56249803,4.0,,68.75
0.55406564,0.63288325,0.99926686,0.0,,0.0
0.80561787,0.78566444,0.6227661,0.0,,0.0
0.58745915,0.2033481,0.5211072,0.0,,0.0
0.66664886,0.3928087,0.020518338,0.0,,0.0
0.5979763,0.74325174,0.20606543,0.0,,0.0
0.6369336,0.733399,0.19184734,0.0,,0.0
0.5748033,0.19568044,0.51346505,0.0,,0.0
0.6906558,0.36607823,0.34826455,0.0,,0.0
0.49035147,0.83808947,0.47201902,1.0,,50.0
0.79892814,0.32070413,0.45775354,0.0,,0.0
0.85480016,0.44115448,0.7748298,0.0,,0.0
0.6374895,0.730354,0.20030409,0.0,,0.0
0.38758096,0.71947074,0.6166406,0.0,,0.0
0.8091606,0.060822677,0.2327742,0.0,,0.0
0.67830324,0.46823594,0.6459088,0.0,,0.0
0.6581248,0.41578594,0.0184752,0.0,,0.0
0.6566434,0.3792914,0.035238117,0.0,,0.0
0.641914,0.38156536,0.019563586,0.0,,0.0
0.8340961,0.3001631,0.3630751,0.0,,0.0
0.46182364,0.37305593,0.89910406,0.0,,0.0
0.87445426,0.46165332,0.794653,0.0,,0.0
0.6342075,0.459515,0.64929205,0.0,,0.0
0.5507001,0.15004869,0.6161291,0.0,,0.0
0.75103617,0.34479588,0.41561505,0.0,,0.0
0.43199676,0.67619896,0.56736404,5.0,,75.0
0.5830878,0.19458891,0.49681973,0.0,,0.0
0.77537423,0.06285844,0.22631136,0.0,,0.0
0.570417,0.16368797,0.48168352,0.0,,0.0
0.62772334,0.46797496,0.62245727,0.0,,0.0
0.6490125,0.4139337,0.05369743,0.0,,0.0
0.39290607,0.5498686,0.8489921,0.0,,0.0
0.76956224,0.06791059,0.23225586,0.0,,0.0
0.5832485,0.72128683,0.24460064,0.0,,0.0
0.79869026,0.31993845,0.45956242,0.0,,0.0
0.37622622,0.7248825,0.61168563,5.0,,75.0
0.6229275,0.45765725,0.6337404,0.0,,0.0
0.61713415,0.7346145,0.2456247,0.0,,0.0
0.63373846,0.747569,0.19474041,0.0,,0.0
0.58136445,0.19485448,0.49736047,0.0,,0.0
0.8579819,0.28281465,0.32202107,0.0,,0.0
0.088937126,0.43307593,0.36835054,0.0,,0.0
0.40814888,0.2500921,0.7987144,0.0,,0.0
0.66618955,0.46601257,0.6513871,0.0,,0.0
0.7771588,0.062816925,0.22578812,0.0,,0.0
0.40936,0.5701441,0.83191615,0.0,,0.0
0.6581918,0.47242868,0.6437335,0.0,,0.0
0.3834038,0.72585464,0.6206563,0.0,,0.0
0.59486485,0.7336394,0.2367833,0.0,,0.0
0.3900571,0.7109515,0.60969585,6.0,,81.25
0.5355766,0.22092192,0.63839,0.0,,0.0
0.7341516,0.3445816,0.38302594,0.0,,0.0
0.55367696,0.16360895,0.5972782,0.0,,0.0
0.3804695,0.7294889,0.6196811,0.0,,0.0
0.6227194,0.45701298,0.6339479,0.0,,0.0
0.6476881,0.41168913,0.052313592,0.0,,0.0
0.79074854,0.79894423,0.62089664,0.0,,0.0
0.16698301,0.18890864,0.44197294,5.0,,75.0
0.6439339,0.7374462,0.19510344,0.0,,0.0
0.44002274,0.6774978,0.5599406,5.0,,75.0
0.6375099,0.7462589,0.2505569,0.0,,0.0
0.71186733,0.35499388,0.36746708,0.0,,0.0
0.7094045,0.7475065,0.66299564,0.0,,0.0
0.6671447,0.195278,0.82376987,0.0,,0.0
0.6002391,0.7151724,0.2185346,0.0,,0.0
0.6347654,0.6957999,0.22297923,0.0,,0.0
0.6791367,0.4716016,0.6435929,0.0,,0.0
0.5963466,0.74042535,0.22492161,0.0,,0.0
0.78341395,0.33818045,0.43151256,0.0,,0.0
0.37497067,0.5283965,0.8682579,0.0,,0.0
0.63945615,0.7448318,0.24903665,0.0,,0.0
0.63721573,0.69197744,0.2190231,0.0,,0.0
0.80310535,0.31861156,0.44991004,0.0,,0.0
0.6045606,0.75260764,0.20537212,0.0,,0.0
0.43310094,0.67666143,0.56607443,1.0,,50.0
0.41116047,0.34055144,0.52412343,0.0,,0.0
0.773491,0.33481002,0.41290995,0.0,,0.0
0.6233966,0.75071895,0.19691995,0.0,,0.0
0.8273452,0.058790118,0.24012011,0.0,,0.0
0.7753685,0.07258452,0.23131491,0.0,,0.0
0.62761354,0.37590358,0.041601997,0.0,,0.0
0.7978087,0.06254696,0.23853348,0.0,,0.0
0.5988081,0.715585,0.22253214,0.0,,0.0
0.73815924,0.35451934,0.37577182,0.0,,0.0
0.6575643,0.415532,0.018680653,0.0,,0.0
0.3751059,0.52888745,0.8677422,0.0,,0.0
0.7843237,0.074424066,0.23709783,0.0,,0.0
0.5478731,0.15916505,0.6241934,0.0,,0.0
0.6302311,0.59149796,0.8701408,0.0,,0.0
0.8094774,0.06967387,0.24148037,0.0,,0.0
0.72933584,0.35576382,0.39423332,0.0,,0.0
0.6582744,0.40202546,0.0053729787,0.0,,0.0
0.45723504,0.676616,0.542916,3.0,,62.5
0.78816915,0.074310035,0.24590813,0.0,,0.0
0.43605164,0.6789494,0.56272,5.0,,75.0
0.734626,0.35563737,0.36534238,0.0,,0.0
0.57580096,0.18361859,0.4907079,0.0,,0.0
0.7408501,0.35163566,0.39346957,0.0,,0.0
0.6587436,0.47495532,0.6175171,0.0,,0.0
0.5811755,0.74767834,0.24488215,0.0,,0.0
0.7451218,0.34431642,0.37057135,0.0,,0.0
0.7855182,0.7890271,0.61953056,0.0,,0.0
0.80617887,0.0576894,0.21291417,0.0,,0.0
0.63745964,0.74338436,0.19480832,0.0,,0.0
0.6416347,0.6926094,0.22179064,0.0,,0.0
0.64901626,0.7398676,0.2168576,0.0,,0.0
0.7885932,0.3329479,0.42320654,0.0,,0.0
0.69981056,0.35727522,0.33086076,0.0,,0.0
0.5679214,0.16441266,0.48070607,0.0,,0.0
0.7893602,0.074206926,0.24652112,0.0,,0.0
0.8406269,0.2918438,0.36599898,0.0,,0.0
0.6609539,0.4769357,0.6223213,0.0,,0.0
0.55850536,0.17934844,0.55439174,0.0,,0.0
0.6688144,0.69605774,0.20665962,0.0,,0.0
0.55525905,0.16323474,0.5862185,0.0,,0.0
0.65824926,0.7050536,0.20054719,0.0,,0.0
0.43618828,0.67345685,0.5627795,5.0,,75.0
0.6368347,0.38242638,0.031939372,0.0,,0.0
0.091929354,0.43493438,0.37483704,0.0,,0.0
0.5515878,0.15553328,0.5971432,0.0,,0.0
0.60845184,0.73264235,0.20706108,0.0,,0.0
0.85543615,0.44178003,0.7754529,0.0,,0.0
0.55388606,0.6327018,0.9990842,0.0,,0.0
0.74438393,0.3496287,0.41219622,0.0,,0.0
0.7981157,0.7997329,0.64916784,0.0,,0.0
0.6514363,0.72172874,0.20997524,0.0,,0.0
0.7875503,0.8133379,0.6420249,0.0,,0.0
0.5648242,0.14004254,0.47045162,0.0,,0.0
0.5920271,0.21362902,0.51943916,0.0,,0.0
0.8227002,0.7702198,0.6255329,0.0,,0.0
0.62955135,0.7446395,0.219831,0.0,,0.0
0.73067576,0.35494274,0.39756233,0.0,,0.0
0.5634794,0.17438978,0.506284,0.0,,0.0
0.6633205,0.22358884,0.8143158,0.0,,0.0
0.85375726,0.44009686,0.7737772,0.0,,0.0
0.7686606,0.33647773,0.41337273,0.0,,0.0
0.41204393,0.3298383,0.54374164,0.0,,0.0
0.66233206,0.46851364,0.64876866,0.0,,0.0
0.7861,0.8149476,0.63041556,0.0,,0.0
0.6076872,0.7412113,0.2558882,0.0,,0.0
0.6167572,0.7443137,0.23498143,0.0,,0.0
0.5615821,0.16316997,0.4921482,0.0,,0.0
0.40816492,0.25132808,0.799548,0.0,,0.0
0.08819168,0.43433106,0.3660879,0.0,,0.0
0.7411768,0.35127652,0.37952793,0.0,,0.0
0.8139,0.7757853,0.6307008,0.0,,0.0
0.5641829,0.15633379,0.47732762,0.0,,0.0
0.57955813,0.19165184,0.49444336,0.0,,0.0
0.5606824,0.13222243,0.48628148,0.0,,0.0
0.7136498,0.36123273,0.35825256,0.0,,0.0
0.6774882,0.4770777,0.6305107,0.0,,0.0
0.8583607,0.44505897,0.77865976,0.0,,0.0
0.6425746,0.46710786,0.6400422,0.0,,0.0
0.5643199,0.14658388,0.4895093,0.0,,0.0
0.8623266,0.28271815,0.31659108,0.0,,0.0
0.2514761,0.7335663,0.38456595,0.0,,0.0
0.41770253,0.33455062,0.52980745,0.0,,0.0
0.7970384,0.78949374,0.61992705,0.0,,0.0
0.77946067,0.3411008,0.437016,0.0,,0.0
0.4057292,0.56599665,0.8354374,0.0,,0.0
0.4916207,0.36271152,0.85714865,0.0,,0.0
0.62877154,0.5921917,0.87093925,0.0,,0.0
0.73633534,0.758021,0.6541833,0.0,,0.0
0.553726,0.63254213,0.9989244,0.0,,0.0
0.6204489,0.70518464,0.20892648,0.0,,0.0
0.71830136,0.35469133,0.35406658,0.0,,0.0
0.6311133,0.45788774,0.6478762,0.0,,0.0
0.48426428,0.36920935,0.8646126,0.0,,0.0
0.5794507,0.73889005,0.21684583,0.0,,0.0
0.5628414,0.15064646,0.47190046,0.0,,0.0
0.4778225,0.35667405,0.84554607,0.0,,0.0
0.8005824,0.77676886,0.61191124,0.0,,0.0
0.766955,0.34446606,0.43954045,0.0,,0.0
0.3981848,0.3233676,0.5201662,0.0,,0.0
0.5598883,0.13959964,0.4902432,0.0,,0.0
0.45942432,0.67697096,0.5415115,1.0,,50.0
0.5506406,0.1541091,0.5975616,0.0,,0.0
0.8643624,0.28361565,0.31375235,0.0,,0.0
0.1605438,0.18246916,0.4355211,0.0,,0.0
0.68933034,0.3667933,0.3479792,0.0,,0.0
0.74084336,0.7602382,0.65233713,0.0,,0.0
0.56580806,0.16176388,0.47771084,0.0,,0.0
0.463924,0.6746864,0.5510617,1.0,,50.0
0.20135579,0.5239044,0.4919851,0.0,,0.0
0.80681115,0.3204664,0.4353771,0.0,,0.0
0.6312549,0.4720314,0.6225395,0.0,,0.0
0.818664,0.05925966,0.22011887,0.0,,0.0
0.598014,0.7335431,0.23889966,0.0,,0.0
0.8455933,0.29012823,0.36084446,0.0,,0.0
0.7869428,0.8144766,0.6400823,0.0,,0.0
0.64009315,0.6983145,0.22670192,0.0,,0.0
0.55398613,0.6328028,0.99918425,0.0,,0.0
0.6580775,0.37956774,0.034019858,0.0,,0.0
0.36457694,0.5175602,0.87888867,0.0,,0.0
0.73406416,0.3536403,0.3970716,0.0,,0.0
0.5871886,0.7214671,0.24730323,0.0,,0.0
0.7982803,0.32072747,0.45852196,0.0,,0.0
0.8103192,0.31673896,0.4123618,0.0,,0.0
0.7881588,0.80738485,0.6252956,0.0,,0.0
0.7799673,0.34011936,0.44025967,0.0,,0.0
0.5605249,0.14291167,0.49467036,0.0,,0.0
